stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
289,i010372101,VIRGALA MAYOR / BIRGARAGOIEN,VIRGALA MAYOR / BIRGARAGOIEN,ARRAIA-MAEZTU,42.7521,-2.4756,3,,0,,,0,0,0
290,v010372201,VIRGALA MENOR / BIRGARABARREN,VIRGALA MENOR / BIRGARABARREN,ARRAIA-MAEZTU,42.7489,-2.4688,3,,0,,,0,0,0
291,i010372201,VIRGALA MENOR / BIRGARABARREN,VIRGALA MENOR / BIRGARABARREN,ARRAIA-MAEZTU,42.7488,-2.469,3,,0,,,0,0,0
292,v310110101,ZUBIELQUI,ZUBIELQUI,ALLÍN,42.6782,-2.0674,9,,0,,,0,0,0
293,i310110101,ZUBIELQUI,ZUBIELQUI,ALLÍN,42.678,-2.0665,9,,0,,,0,0,0
294,i311680601,ZUFIA,ZUFIA,METAUTEN,42.6575,-2.1041,9,,0,,,0,0,0
295,v311680601,ZUFIA,ZUFIA,METAUTEN,42.6577,-2.104,9,,0,,,0,0,0
296,i312650101,ZÚÑIGA,ZÚÑIGA,ZUÑIGA,42.6883,-2.2959,4,,0,,,0,0,0
297,v312650101,ZÚÑIGA,ZÚÑIGA,ZUÑIGA,42.6886,-2.297,4,,0,,,0,0,0
298,v010550701,BÓVEDA,BÓVEDA,VALDEGOBIA/GAUBEA,42.9055,-3.2035,4,,0,,,0,0,0
299,i010550701,BÓVEDA,BÓVEDA,VALDEGOBIA/GAUBEA,42.9055,-3.2032,4,,0,,,0,0,0
300,i010551001,CORRO,CORRO,VALDEGOBIA/GAUBEA,42.8753,-3.1748,4,,0,,,0,0,0
301,v010551001,CORRO,CORRO,VALDEGOBIA/GAUBEA,42.875,-3.1746,4,,0,,,0,0,0
302,v010551101,ESPEJO,ESPEJO,VALDEGOBIA/GAUBEA,42.8079,-3.0462,4,,0,,,0,0,0
303,i010551101,ESPEJO,ESPEJO,VALDEGOBIA/GAUBEA,42.8081,-3.0462,4,,0,,,0,0,0
304,i010551401,GURENDES,GURENDES,VALDEGOBIA/GAUBEA,42.8505,-3.1168,4,,0,,,0,0,0
305,v010551401,GURENDES,GURENDES,VALDEGOBIA/GAUBEA,42.8505,-3.1169,4,,0,,,0,0,0
306,u019010101,MONTEVITE / MANDAITA,MONTEVITE / MANDAITA,IRUÑA DE OCA/IRUÑA OKA,42.8184,-2.867,2,,0,,,0,0,0
308,i019010201,NANCLARES DE LA OCA / LANGRAIZ OKA (Udaletxea/Ayuntamiento),NANCLARES DE LA OCA / LANGRAIZ OKA (Udaletxea/Ayuntamiento),IRUÑA DE OCA/IRUÑA OKA,42.8177,-2.8083,2,,0,,,0,0,0
309,v019010201,NANCLARES DE LA OCA / LANGRAIZ OKA (Udaletxea/Ayuntamiento),NANCLARES DE LA OCA / LANGRAIZ OKA (Udaletxea/Ayuntamiento),IRUÑA DE OCA/IRUÑA OKA,42.8177,-2.8087,2,,0,,,0,0,0
310,v019010202,NANCLARES DE LA OCA / LANGRAIZ OKA (Bar El Correo),NANCLARES DE LA OCA / LANGRAIZ OKA (Bar El Correo),IRUÑA DE OCA/IRUÑA OKA,42.8172,-2.8118,2,,0,,,0,0,0
311,i019010202,NANCLARES DE LA OCA / LANGRAIZ OKA (Bar El Correo),NANCLARES DE LA OCA / LANGRAIZ OKA (Bar El Correo),IRUÑA DE OCA/IRUÑA OKA,42.817,-2.8119,2,,0,,,0,0,0
312,v019010203,NANCLARES DE LA OCA / LANGRAIZ OKA (Casa Vicuña),NANCLARES DE LA OCA / LANGRAIZ OKA (Casa Vicuña),IRUÑA DE OCA/IRUÑA OKA,42.8161,-2.8168,2,,0,,,0,0,0
313,i019010203,NANCLARES DE LA OCA / LANGRAIZ OKA (Casa Vicuña),NANCLARES DE LA OCA / LANGRAIZ OKA (Casa Vicuña),IRUÑA DE OCA/IRUÑA OKA,42.816,-2.8166,2,,0,,,0,0,0
314,u019010301,OLLAVARRE / OLABARRI,OLLAVARRE / OLABARRI,IRUÑA DE OCA/IRUÑA OKA,42.8161,-2.8366,2,,0,,,0,0,0
316,v010461801,PAUL,PAUL,RIBERA ALTA/ERRIBERA GOITIA,42.7931,-2.9442,3,,0,,,0,0,0
317,i010461801,PAUL,PAUL,RIBERA ALTA/ERRIBERA GOITIA,42.7932,-2.9443,3,,0,,,0,0,0
318,v010461901,POBES,POBES,RIBERA ALTA/ERRIBERA GOITIA,42.8054,-2.9071,3,,0,,,0,0,0
319,i010461901,POBES,POBES,RIBERA ALTA/ERRIBERA GOITIA,42.8055,-2.9072,3,,0,,,0,0,0
320,u019050202,SUBILLABIDE (Industrialdea/Polígono),SUBILLABIDE (Industrialdea/Polígono),IRUÑA DE OCA/IRUÑA OKA,42.8248,-2.7731,2,,0,,,0,0,0
322,i010490201,SALINAS DE AÑANA / GESALTZA AÑANA,SALINAS DE AÑANA / GESALTZA AÑANA,AÑANA,42.8019,-2.987,3,,0,,,0,0,0
323,v010490201,SALINAS DE AÑANA / GESALTZA AÑANA,SALINAS DE AÑANA / GESALTZA AÑANA,AÑANA,42.8018,-2.987,3,,0,,,0,0,0
324,i091920201,SAN MILLAN  DE SAN ZADORNIL,SAN MILLAN  DE SAN ZADORNIL,,42.8529,-3.1381,4,,0,,,0,0,0
325,v091920201,SAN MILLAN  DE SAN ZADORNIL,SAN MILLAN  DE SAN ZADORNIL,,42.8531,-3.1388,4,,0,,,0,0,0
326,v010552401,TOBILLAS,TOBILLAS,VALDEGOBIA/GAUBEA,42.8813,-3.1855,4,,0,,,0,0,0
327,i010552401,TOBILLAS,TOBILLAS,VALDEGOBIA/GAUBEA,42.8814,-3.1855,4,,0,,,0,0,0
328,u019010401,TRESPUENTES,TRESPUENTES,IRUÑA DE OCA/IRUÑA OKA,42.8456,-2.7848,2,,0,,,0,0,0
331,u010552501,TUESTA,TUESTA,VALDEGOBIA/GAUBEA,42.8067,-3.0258,4,,0,,,0,0,0
333,u01055,VILLANAÑE,VILLANAÑE,VALDEGOBIA/GAUBEA,42.8368,-3.07,4,,0,,,0,0,0
334,v010553001,VILLANUEVA DE VALDEGOVIA,VILLANUEVA DE VALDEGOVIA,VALDEGOBIA/GAUBEA,42.848,-3.098,4,,0,,,0,0,0
335,i010553001,VILLANUEVA DE VALDEGOVIA,VILLANUEVA DE VALDEGOVIA,VALDEGOBIA/GAUBEA,42.8476,-3.0983,4,,0,,,0,0,0
336,u019010501,VILLODAS / BILLODA,VILLODAS / BILLODA,IRUÑA DE OCA/IRUÑA OKA,42.8336,-2.7826,2,,0,,,0,0,0
339,i010530101,ADANA,ADANA,SAN MILLÁN/DONEMILIAGA,42.822,-2.4741,3,,0,,,0,0,0
341,u010270201,ALAITZA,ALAITZA,IRURAIZ-GAUNA,42.8239,-2.4149,3,,0,,,0,0,0
342,v010010101,ALEGRIA-DULANTZI,ALEGRIA-DULANTZI,,42.8418,-2.5124,2,,0,,,0,0,0
343,i010010101,ALEGRIA-DULANTZI,ALEGRIA-DULANTZI,,42.8419,-2.5108,2,,0,,,0,0,0
344,v010090402,ARAIA (Iduia),ARAIA (Iduia),ASPARRENA,42.8808,-2.315,4,,0,,,0,0,0
345,i010090402,ARAIA (Iduia),ARAIA (Iduia),ASPARRENA,42.8808,-2.3148,4,,0,,,0,0,0
347,u010090401,ARAIA,ARAIA,ASPARRENA,42.8892,-2.3154,4,,0,,,0,0,0
349,u010590802,ARCAUTE / ARKAUTI (Nekazaritza Institutua/Instituto Agrario),ARCAUTE / ARKAUTI (Nekazaritza Institutua/Instituto Agrario),VITORIA-GASTEIZ,42.8539,-2.6262,1,,0,,,0,0,0
350,v010590801,ARCAUTE / ARKAUTI,ARCAUTE / ARKAUTI,VITORIA-GASTEIZ,42.8524,-2.6341,1,,0,,,0,0,0
351,i010590801,ARCAUTE / ARKAUTI,ARCAUTE / ARKAUTI,VITORIA-GASTEIZ,42.8523,-2.6339,1,,0,,,0,0,0
352,i010210401,ELBURGO / BURGELU,ELBURGO / BURGELU,ELBURGO/BURGELU,42.8494,-2.5443,2,,0,,,0,0,0
353,v010210401,ELBURGO / BURGELU,ELBURGO / BURGELU,ELBURGO/BURGELU,42.8495,-2.5442,2,,0,,,0,0,0
355,v010270701,GAUNA,GAUNA,IRURAIZ-GAUNA,42.8258,-2.4957,3,,0,,,0,0,0
357,i010270601,GAZEO,GAZEO,IRURAIZ-GAUNA,42.8487,-2.4301,3,,0,,,0,0,0
358,i010270801,GEREÑU,GEREÑU,IRURAIZ-GAUNA,42.815,-2.4425,3,,0,,,0,0,0
361,i010271001,LANGARIKA,LANGARIKA,IRURAIZ-GAUNA,42.835,-2.4299,3,,0,,,0,0,0
362,i010531101,ORDOÑANA / ERDOÑANA,ORDOÑANA / ERDOÑANA,SAN MILLÁN/DONEMILIAGA,42.8743,-2.3761,3,,0,,,0,0,0
363,v010531101,ORDOÑANA / ERDOÑANA,ORDOÑANA / ERDOÑANA,SAN MILLÁN/DONEMILIAGA,42.8744,-2.3763,3,,0,,,0,0,0
364,i010595501,OREITIA,OREITIA,VITORIA-GASTEIZ,42.8542,-2.5602,1,,0,,,0,0,0
365,v010595501,OREITIA,OREITIA,VITORIA-GASTEIZ,42.8541,-2.5611,1,,0,,,0,0,0
366,i010510601,SALVATIERRA / AGURAIN (TC/EG),SALVATIERRA / AGURAIN (TC/EG),SALVATIERRA/AGURAIN,42.8494,-2.3879,3,,0,,,0,0,0
369,v010531301,ULLIBARRI-JAUREGUI / URIBARRI-JAUREGI,ULLIBARRI-JAUREGUI / URIBARRI-JAUREGI,SAN MILLÁN/DONEMILIAGA,42.8117,-2.4568,3,,0,,,0,0,0
370,i010596309,VITORIA-GASTEIZ (Madrid-Arantzabela),VITORIA-GASTEIZ (Madrid-Arantzabela),VITORIA-GASTEIZ,42.8528,-2.6573,1,,0,,,0,0,0
371,v010596309,VITORIA-GASTEIZ (Madrid-Arantzabela),VITORIA-GASTEIZ (Madrid-Arantzabela),VITORIA-GASTEIZ,42.8524,-2.6576,1,,0,,,0,0,0
372,v010610101,ZALDUONDO,ZALDUONDO,,42.8857,-2.3471,3,,0,,,0,0,0
373,i010610101,ZALDUONDO,ZALDUONDO,,42.8855,-2.3472,3,,0,,,0,0,0
375,u010210201,ARBULU,ARBULU,ELBURGO/BURGELU,42.8728,-2.5664,2,,0,,,0,0,0
376,v010210301,ARGOMANIZ,ARGOMANIZ,ELBURGO/BURGELU,42.868,-2.5428,2,,0,,,0,0,0
377,i010210301,ARGOMANIZ,ARGOMANIZ,ELBURGO/BURGELU,42.8679,-2.5427,2,,0,,,0,0,0
378,v010530201,AXPURU,AXPURU,SAN MILLÁN/DONEMILIAGA,42.9132,-2.4473,3,,0,,,0,0,0
379,i010530201,AXPURU,AXPURU,SAN MILLÁN/DONEMILIAGA,42.9131,-2.4469,3,,0,,,0,0,0
380,u010530903,BARRIA (Aterpea/Albergue),BARRIA (Aterpea/Albergue),SAN MILLÁN/DONEMILIAGA,42.916,-2.4365,3,,0,,,0,0,0
382,i010530902,BARRIA (Bidegurutzea/Cruce),BARRIA (Bidegurutzea/Cruce),SAN MILLÁN/DONEMILIAGA,42.9133,-2.4375,3,,0,,,0,0,0
383,v010530902,BARRIA (Bidegurutzea/Cruce),BARRIA (Bidegurutzea/Cruce),SAN MILLÁN/DONEMILIAGA,42.9133,-2.4376,3,,0,,,0,0,0
384,i010130901,HERMUA,HERMUA,BARRUNDIA,42.9161,-2.4763,2,,0,,,0,0,0
385,v010130901,HERMUA,HERMUA,BARRUNDIA,42.9159,-2.4761,2,,0,,,0,0,0
386,v010593801,ILARRATZA,ILARRATZA,VITORIA-GASTEIZ,42.8597,-2.5992,1,,0,,,0,0,0
387,i010593801,ILARRATZA,ILARRATZA,VITORIA-GASTEIZ,42.8593,-2.5977,1,,0,,,0,0,0
388,i010131001,LARREA,LARREA,BARRUNDIA,42.914,-2.4603,2,,0,,,0,0,0
389,v010131001,LARREA,LARREA,BARRUNDIA,42.9141,-2.4603,2,,0,,,0,0,0
390,v010594801,MATAUKO,MATAUKO,VITORIA-GASTEIZ,42.8617,-2.5787,1,,0,,,0,0,0
391,i010594801,MATAUKO,MATAUKO,VITORIA-GASTEIZ,42.8616,-2.5785,1,,0,,,0,0,0
392,i010131201,MATURANA,MATURANA,BARRUNDIA,42.8953,-2.5184,2,,0,,,0,0,0
393,v010131201,MATURANA,MATURANA,BARRUNDIA,42.8952,-2.5188,2,,0,,,0,0,0
394,i010131301,MENDIJUR / MENDIXUR,MENDIJUR / MENDIXUR,BARRUNDIA,42.8863,-2.5357,2,,0,,,0,0,0
395,v010131301,MENDIJUR / MENDIXUR,MENDIJUR / MENDIXUR,BARRUNDIA,42.8863,-2.5358,2,,0,,,0,0,0
397,u010530901,NARBAIZA,NARBAIZA,SAN MILLÁN/DONEMILIAGA,42.9082,-2.4138,3,,0,,,0,0,0
398,v010131401,OZAETA,OZAETA,BARRUNDIA,42.9174,-2.4938,2,,0,,,0,0,0
399,i010131401,OZAETA,OZAETA,BARRUNDIA,42.9173,-2.4937,2,,0,,,0,0,0
400,i010131302,VENTA DEL PATIO,VENTA DEL PATIO,BARRUNDIA,42.8781,-2.5325,2,,0,,,0,0,0
401,v010131302,VENTA DEL PATIO,VENTA DEL PATIO,BARRUNDIA,42.8781,-2.5323,2,,0,,,0,0,0
406,i010081101,ZURBANO / ZURBAO,ZURBANO / ZURBAO,ZURBANO,42.869,-2.6186,1,,0,,,0,0,0
407,v010081101,ZURBANO / ZURBAO,ZURBANO / ZURBAO,ZURBANO,42.8691,-2.6186,1,,0,,,0,0,0
409,u010131202,GARAIO (Parkea/Parque),GARAIO (Parkea/Parque),BARRUNDIA,42.9013,-2.5351,2,,0,,,0,0,0
410,i010310202,LAGUARDIA (Hotela/Hotel),LAGUARDIA (Hotela/Hotel),LAGUARDIA,42.5483,-2.5805,8,,0,,,0,0,0
411,v010310202,LAGUARDIA (Gasolindegia/Gasolinera),LAGUARDIA (Gasolindegia/Gasolinera),LAGUARDIA,42.5477,-2.5797,8,,0,,,0,0,0
412,u480200101,BILBAO (Intermodal),BILBAO (Intermodal),BILBAO,43.2602,-2.9492,8,,0,,,0,0,0
413,u019020101,ALCEDO,ALCEDO,LANTARON,42.7736,-3.0266,4,,0,,,0,0,0
414,u019020201,Bergüenda/Bergonda,Bergüenda/Bergonda,LANTARON,42.7757,-3.0479,4,,0,,,0,0,0
415,u019021101,SOBRON (Urtegia - Presa),SOBRON (Urtegia - Presa),LANTARON,42.7662,-3.095,4,,0,,,0,0,0
416,u019020901,Puentelarrá/Larrazubi,Puentelarrá/Larrazubi,LANTARON,42.7503,-3.0493,4,,0,,,0,0,0
417,u019020501,FONTECHA,FONTECHA,LANTARON,42.7435,-3.029,4,,0,,,0,0,0
418,u019020301,CAICEDO-YUSO,CAICEDO-YUSO,LANTARON,42.7516,-2.998,4,,0,,,0,0,0
419,u019020601,LEZIÑANA,LEZIÑANA,LANTARON,42.7413,-2.9853,4,,0,,,0,0,0
420,u019020701,MOLINILLA,MOLINILLA,LANTARON,42.7522,-2.9686,4,,0,,,0,0,0
421,u019021201,TURISO,TURISO,LANTARON,42.755,-2.9512,4,,0,,,0,0,0
422,u019021001,SALCEDO,SALCEDO,LANTARON,42.7326,-2.965,4,,0,,,0,0,0
423,u019020401,Comunión/Komunioi,Comunión/Komunioi,LANTARON,42.7143,-2.9666,4,,0,,,0,0,0
424,u019021301,ZUBILLAGA,ZUBILLAGA,LANTARON,42.7143,-2.9788,4,,0,,,0,0,0
426,u010140601,SANTA CRUZ DEL FIERRO,SANTA CRUZ DEL FIERRO,BERANTEVILLA,42.6552,-2.862,3,,0,,,0,0,0
427,u010620201,OCIO,OCIO,ZAMBRANA,42.6541,-2.8213,3,,0,,,0,0,0
428,u010620101,BERGANZO,BERGANZO,ZAMBRANA,42.6485,-2.7859,3,,0,,,0,0,0
429,u010140401,LACORZANILLA,LACORZANILLA,BERANTEVILLA,42.6778,-2.8848,3,,0,,,0,0,0
430,u010620301,Portilla/Zabalate,Portilla/Zabalate,ZAMBRANA,42.6708,-2.8404,3,,0,,,0,0,0
431,u010140201,ESCANZANA,ESCANZANA,BERANTEVILLA,42.6921,-2.847,3,,0,,,0,0,0
432,u010140301,LACERVILLA,LACERVILLA,BERANTEVILLA,42.7107,-2.8419,3,,0,,,0,0,0
433,u010140501,MIJANCAS,MIJANCAS,BERANTEVILLA,42.6934,-2.818,3,,0,,,0,0,0
434,u010140701,SANTURDE,SANTURDE,BERANTEVILLA,42.681,-2.7956,3,,0,,,0,0,0
435,u010140801,TOBERA,TOBERA,BERANTEVILLA,42.6741,-2.7872,3,,0,,,0,0,0
436,u010180502,ZIGOITIA (Gorostitza),ZIGOITIA (Gorostitza),ZIGOITIA,42.9869,-2.7074,2,,0,,,0,0,0
437,i480720301,OTXANDIO (Ospital Kalea),OTXANDIO (Ospital Kalea),OTXANDIO,43.04,-2.653,3,,0,,,0,0,0
438,v480720301,OTXANDIO (Ospital Kalea),OTXANDIO (Ospital Kalea),OTXANDIO,43.0402,-2.6528,3,,0,,,0,0,0
439,i480720101,OTXANDIO (Andaparaluzeta),OTXANDIO (Andaparaluzeta),OTXANDIO,43.0594,-2.6612,3,,0,,,0,0,0
440,v480720101,OTXANDIO (Andaparaluzeta),OTXANDIO (Andaparaluzeta),OTXANDIO,43.0605,-2.6614,3,,0,,,0,0,0
441,i480010701,ABADIÑO (Amaitermin),ABADIÑO (Amaitermin),ABADIÑO,43.0755,-2.6627,3,,0,,,0,0,0
442,v480010701,ABADIÑO (Amaitermin),ABADIÑO (Amaitermin),ABADIÑO,43.0732,-2.6619,3,,0,,,0,0,0
443,i480010702,URKIOLA (Santutegia/Santuario),URKIOLA (Santutegia/Santuario),ABADIÑO,43.1008,-2.6464,3,,0,,,0,0,0
444,v480010702,URKIOLA (Santutegia/Santuario),URKIOLA (Santutegia/Santuario),ABADIÑO,43.1007,-2.6462,3,,0,,,0,0,0
445,i480010703,URKIOLA (Santi Gaztelu),URKIOLA (Santi Gaztelu),ABADIÑO,43.1113,-2.6448,3,,0,,,0,0,0
446,v480010703,URKIOLA (Santi Gaztelu),URKIOLA (Santi Gaztelu),ABADIÑO,43.1116,-2.6446,3,,0,,,0,0,0
447,i480590101,MAÑARIA,MAÑARIA,,43.1367,-2.662,4,,0,,,0,0,0
448,v480590101,MAÑARIA,MAÑARIA,,43.1369,-2.6617,4,,0,,,0,0,0
449,i480590102,MAÑARIA (Aldabarrena),MAÑARIA (Aldabarrena),MAÑARIA,43.1403,-2.6526,4,,0,,,0,0,0
450,v480590102,MAÑARIA (Aldabarrena),MAÑARIA (Aldabarrena),MAÑARIA,43.1406,-2.652,4,,0,,,0,0,0
451,i480500102,IZURTZA (Ortuzar),IZURTZA (Ortuzar),IZURTZA,43.1476,-2.6448,4,,0,,,0,0,0
452,v480500102,IZURTZA (Ortuzar),IZURTZA (Ortuzar),IZURTZA,43.1489,-2.644,4,,0,,,0,0,0
453,i480500101,IZURTZA (Eleizalde),IZURTZA (Eleizalde),IZURTZA,43.1538,-2.6405,4,,0,,,0,0,0
454,v480500101,IZURTZA (Eleizalde),IZURTZA (Eleizalde),IZURTZA,43.1528,-2.6413,4,,0,,,0,0,0
455,i489100301,IURRETA (Maspe),IURRETA (Maspe),IURRETA,43.174,-2.6391,4,,0,,,0,0,0
456,v489100301,IURRETA (Maspe),IURRETA (Maspe),IURRETA,43.1739,-2.6391,4,,0,,,0,0,0
457,i480270101,DURANGO (Landako),DURANGO (Landako),DURANGO,43.1718,-2.6325,4,,0,,,0,0,0
458,v480270101,DURANGO (Landako),DURANGO (Landako),DURANGO,43.1717,-2.6332,4,,0,,,0,0,0
459,u092760101,LA PUEBLA DE ARGANZON,LA PUEBLA DE ARGANZON,LA PUEBLA DE ARGANZÓN,42.7635,-2.8325,2,,0,,,0,0,0
460,i010470501,RIBABELLOSA,RIBABELLOSA,RIBERA BAJA/ERRIBERA BEITIA,42.712,-2.918,3,,0,,,0,0,0
461,v010470501,RIBABELLOSA,RIBABELLOSA,RIBERA BAJA/ERRIBERA BEITIA,42.7125,-2.9171,3,,0,,,0,0,0
462,u092191102,MIRANDA (calle Logroño kalea),MIRANDA (calle Logroño kalea),MIRANDA DE EBRO,42.6874,-2.9366,4,,0,,,0,0,0
463,u092191101,MIRANDA DE EBRO (Bus geltokia/Estación bus),MIRANDA DE EBRO (Bus geltokia/Estación bus),MIRANDA DE EBRO,42.6905,-2.9398,4,,0,,,0,0,0
464,i010080501,DURANA,DURANA,ARRATZUA-UBARRUNDIA,42.8912,-2.6403,2,,0,,,0,0,0
465,v010080501,DURANA,DURANA,ARRATZUA-UBARRUNDIA,42.8907,-2.64,2,,0,,,0,0,0
466,i010596307,VITORIA-GASTEIZ (Gamarrako atea 17-46 /P. Gamarra),VITORIA-GASTEIZ (Gamarrako atea 17-46 /P. Gamarra),VITORIA-GASTEIZ,42.8691,-2.6595,1,,0,,,0,0,0
467,v010596307,VITORIA-GASTEIZ (Gamarrako atea 17-46 /P. Gamarra),VITORIA-GASTEIZ (Gamarrako atea 17-46 /P. Gamarra),VITORIA-GASTEIZ,42.8685,-2.6594,1,,0,,,0,0,0
469,i010540402,BELUNTZA (Piedad),BELUNTZA (Piedad),URKABUSTAIZ,42.9594,-2.8837,3,,0,,,0,0,0
470,v010540402,BELUNTZA (Piedad),BELUNTZA (Piedad),URKABUSTAIZ,42.9595,-2.8835,3,,0,,,0,0,0
471,u010020101,Aloria,Aloria,AMURRIO,42.9963,-2.9816,4,,0,,,0,0,0
472,u010020204,AMURRIO (tren geltokia),AMURRIO (tren geltokia),AMURRIO,43.049,-3.002,4,,0,,,0,0,0
473,u010020301,Artomaña,Artomaña,AMURRIO,42.9836,-2.982,4,,0,,,0,0,0
474,u010020501,Baranbio,Baranbio,AMURRIO,43.0485,-2.9208,4,,0,,,0,0,0
475,u010020601,Delika,Delika,AMURRIO,42.971,-2.9899,4,,0,,,0,0,0
476,v010020702,Larrinbe (Bidegurutzea-Cruce),Larrinbe (Bidegurutzea-Cruce),AMURRIO,43.0405,-2.9785,4,,0,,,0,0,0
477,u010020801,Lekamaña,Lekamaña,AMURRIO,43.0215,-2.996,4,,0,,,0,0,0
478,u010020902,Lezama (Eliza-Iglesia),Lezama (Eliza-Iglesia),AMURRIO,43.0282,-2.9719,4,,0,,,0,0,0
479,u010020903,Lezama (66),Lezama (66),AMURRIO,43.0198,-2.9793,4,,0,,,0,0,0
480,u010020904,Lezama (19),Lezama (19),AMURRIO,43.0332,-2.9618,4,,0,,,0,0,0
481,u010020905,Lezama (120),Lezama (120),AMURRIO,43.0455,-2.9468,4,,0,,,0,0,0
482,u010020906,Lezama (Bergantza),Lezama (Bergantza),AMURRIO,43.0556,-2.9356,4,,0,,,0,0,0
483,u010021101,Saratxo (Eliza/Iglesia),Saratxo (Eliza/Iglesia),AMURRIO,43.0236,-3.0108,4,,0,,,0,0,0
484,u010021201,Tertanga,Tertanga,AMURRIO,42.9783,-3.0228,4,,0,,,0,0,0
491,u010100101,Agiñaga,Agiñaga,AYALA/AIARA,43.0346,-3.071,4,,0,,,0,0,0
493,u010100301,Beotegi,Beotegi,AYALA/AIARA,43.0885,-3.0755,4,,0,,,0,0,0
495,u010100501,Etxegoien,Etxegoien,AYALA/AIARA,43.0431,-3.0223,4,,0,,,0,0,0
497,u010100702,Izoria,Izoria,AYALA/AIARA,43.0614,-3.0362,4,,0,,,0,0,0
499,u010100901,Lujo/Luxo,Lujo/Luxo,AYALA/AIARA,43.0776,-3.0961,4,,0,,,0,0,0
501,u010101201,Madaria,Madaria,AYALA/AIARA,43.0445,-3.0833,4,,0,,,0,0,0
502,u010101301,Maroño,Maroño,AYALA/AIARA,43.0513,-3.0587,4,,0,,,0,0,0
503,u010101402,Menagarai (Jauregi),Menagarai (Jauregi),AYALA/AIARA,43.1033,-3.0609,4,,0,,,0,0,0
504,u010101501,Menoio,Menoio,AYALA/AIARA,43.0694,-3.0729,4,,0,,,0,0,0
505,u010101701,Ozeka,Ozeka,AYALA/AIARA,43.0711,-3.0908,4,,0,,,0,0,0
506,u010101801,Olabezar,Olabezar,AYALA/AIARA,43.0686,-3.0131,4,,0,,,0,0,0
507,u010101901,Quejana/Kexaa,Quejana/Kexaa,AYALA/AIARA,43.0806,-3.0623,4,,0,,,0,0,0
509,u010102201,Salmantón,Salmantón,AYALA/AIARA,43.0526,-3.0883,4,,0,,,0,0,0
511,u010102402,Zuaza/Zuhatza (Eliza/Iglesia),Zuaza/Zuhatza (Eliza/Iglesia),AYALA/AIARA,43.0993,-3.0498,4,,0,,,0,0,0
512,u010540601,Inoso,Inoso,URKABUSTAIZ,43.009,-2.9356,3,,0,,,0,0,0
513,u010630501,Ziorraga,Ziorraga,ZUIA,43.0328,-2.9157,2,,0,,,0,0,0
514,u480740501,ORDUÑA/URDUÑA (Suhiltzaileak/Bomberos),ORDUÑA/URDUÑA (Suhiltzaileak/Bomberos),ORDUÑA,42.9926,-3.008,4,,0,,,0,0,0
515,u010030701,Oleta,Oleta,ARAMAIO,43.0469,-2.6323,3,,0,,,0,0,0
516,u010030501,Gantzaga,Gantzaga,ARAMAIO,43.0645,-2.5842,3,,0,,,0,0,0
517,u010030401,Etxaguen,Etxaguen,ARAMAIO,43.0582,-2.5898,3,,0,,,0,0,0
518,u010030101,Arexola,Arexola,ARAMAIO,43.0439,-2.581,3,,0,,,0,0,0
519,u010030901,Uribarri,Uribarri,ARAMAIO,43.0396,-2.5755,3,,0,,,0,0,0
520,u010030801,Untzilla,Untzilla,ARAMAIO,43.0422,-2.5377,3,,0,,,0,0,0
521,u010030301,Barajuen,Barajuen,ARAMAIO,43.0465,-2.5592,3,,0,,,0,0,0
522,u010030201,Azkoaga,Azkoaga,ARAMAIO,43.042,-2.5568,3,,0,,,0,0,0
525,u010541102,Apregindana,Apregindana,URKABUSTAIZ,42.9728,-2.9449,3,,0,,,0,0,0
526,u010541101,Untza,Untza,URKABUSTAIZ,42.9758,-2.9538,3,,0,,,0,0,0
527,u010541201,Uzkiano,Uzkiano,URKABUSTAIZ,42.9966,-2.9427,3,,0,,,0,0,0
528,u010541001,Oiardo,Oiardo,URKABUSTAIZ,42.9897,-2.9284,3,,0,,,0,0,0
529,u010540501,Goiuri,Goiuri,URKABUSTAIZ,42.9763,-2.9182,3,,0,,,0,0,0
532,u010630101,Altube,Altube,ZUIA,42.9749,-2.8679,2,,0,,,0,0,0
533,u010630701,Gillerna,Gillerna,ZUIA,42.9499,-2.8537,2,,0,,,0,0,0
534,u010630901,Lukiano,Lukiano,ZUIA,42.9338,-2.8567,2,,0,,,0,0,0
535,u010630301,Aperregi,Aperregi,ZUIA,42.9232,-2.8426,2,,0,,,0,0,0
536,u010630601,Domaikia,Domaikia,ZUIA,42.9273,-2.8058,2,,0,,,0,0,0
537,u010630801,Jugo,Jugo,ZUIA,42.9435,-2.8033,2,,0,,,0,0,0
538,u010631301,Bitoriano,Bitoriano,ZUIA,42.9484,-2.8301,2,,0,,,0,0,0
539,u010631401,Zárate,Zárate,ZUIA,42.9638,-2.7856,2,,0,,,0,0,0
540,u010631001,Markina,Markina,ZUIA,42.9735,-2.8149,2,,0,,,0,0,0
541,u010181501,Olano,Olano,ZIGOITIA,42.9515,-2.7661,2,,0,,,0,0,0
544,u010580101,Elosu,Elosu,LEGUTIANO,42.9755,-2.6787,2,,0,,,0,0,0
545,u010580501,Urrunaga,Urrunaga,LEGUTIANO,42.954,-2.6523,2,,0,,,0,0,0
